"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Assets/Cyberpunk/AC_Machines/AC1/AC_1_M_Mat.AC_1_M_Mat","0","0","23","1","0.000000","0","0"
"/Game/Assets/Agente_BB/Materials/atras_Color_Mat.atras_Color_Mat","0","0","28","1","0.000000","0","0"
"/Game/Assets/Agente_BB/Materials/cinturon_Color_Mat.cinturon_Color_Mat","0","0","28","1","0.000000","0","0"
"/Game/Assets/Agente_BB/Materials/torso_Color_Mat.torso_Color_Mat","0","0","28","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/AC_Machines/AC3/AC_3_M_Mat.AC_3_M_Mat","0","0","23","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/AC_Machines/AC4/AC_4_M_Mat.AC_4_M_Mat","0","0","42","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/AC_Machines/AC5/AC_5_M_Mat.AC_5_M_Mat","0","0","23","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Buildings/Tall_buildeing/Tower2.Tower2","0","0","23","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Decor/Boxes/Metallicbox1/Decor_2.Decor_2","0","0","42","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Decor/Boxes/Mettallicbox2/Decor_3.Decor_3","0","0","23","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Decor/Caja_Carton/Boxes.Boxes","0","0","23","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Decor/Electrictubes/Decor_5.Decor_5","0","0","23","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Decor/Fence/Fence1/Fence_2.Fence_2","0","0","42","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Decor/HoloADs/ADS.ADS","0","0","23","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Decor/Machines/ATM/ATM1.ATM1","0","0","23","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Decor/Machines/Security/Antena/Decor_5.Decor_5","0","0","42","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Decor/Machines/Security/Divididor/Street_asset_3.Street_asset_3","0","0","23","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Doors/Door1/Door_1_Mat.Door_1_Mat","0","0","25","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Doors/Door3/Door_3_Mat.Door_3_Mat","0","0","14","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Decor/Maq_Dulces/Candy_Machine.Candy_Machine","0","0","23","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Decor/Sodas/Soda_box.Soda_box","0","0","23","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Decor/Street_trash/Street_trash1.Street_trash1","0","0","42","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Decor/Water_Drain/Water_drain_M_Mat.Water_drain_M_Mat","0","0","23","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Doors/Door2/Door_2_Mat.Door_2_Mat","0","0","23","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Doors/Door4/Door_4_Mat.Door_4_Mat","0","0","14","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Luces/Luz_grande/Electric_pole_4.Electric_pole_4","0","0","23","1","0.000000","0","0"
"/Game/Assets/Bateria/bateria_001_Color_Mat.bateria_001_Color_Mat","0","0","14","1","0.000000","0","0"
"/Game/Assets/Bateria/bateria_Color_Mat.bateria_Color_Mat","0","0","14","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","58","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","84","1","0.000000","0","0"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","0","0","16","1","0.000000","0","0"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","0","0","24","1","0.000000","0","0"
"/Interchange/Materials/SubsurfaceMaterial.SubsurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/Materials/SheenMaterial.SheenMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","34","2","0.000000","0","0"
"/Game/UI/M_RadialBar.M_RadialBar","0","0","12","1","0.000000","0","0"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","0","0","14","1","0.000000","0","0"
"/Interchange/Materials/ClearCoatMaterial.ClearCoatMaterial","0","0","14","1","0.000000","0","0"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","0","28","2","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","108","4","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","116","4","0.000000","0","0"
"/Interchange/gltf/M_Translucent.M_Translucent","0","0","200","8","0.000000","0","0"
"/Interchange/gltf/M_Opaque.M_Opaque","0","0","232","8","0.000000","0","0"
"/Game/Assets/Negro.Negro","0","23","6","1","24.533646","0","132"
"/Game/Assets/PLACE_HOLDER_ASSETS/Kobo_Nature/Materials/M-Master/Jungle_Water.Jungle_Water","0","70","8","1","248.174194","0","794"
"/Game/Assets/Level2_Assets/NewMaterial.NewMaterial","0","23","4","1","31.803791","0","122"
"/Game/Assets/Level1_assets/Material.Material","0","14","5","1","17.160803","0","51"
"/Game/Assets/Red_Door/Desert_Props/Grass/Grass/Grass_Color_Mat.Grass_Color_Mat","0","41","1","1","47.532269","0","388"
"/Game/Assets/Level1_assets/tubos_props_base_tubos_2_56_BaseColor_Mat.tubos_props_base_tubos_2_56_BaseColor_Mat","0","23","7","1","29.493740","0","97"
"/Game/Assets/Cyberpunk/Luces/Luz_pq/Street_light_2.Street_light_2","0","23","6","1","30.121193","0","95"
"/Game/Assets/Level1_assets/tubos_props_NEGRO_TUBOS_BaseColor_Mat.tubos_props_NEGRO_TUBOS_BaseColor_Mat","0","23","5","1","32.151089","0","140"
"/Game/Assets/Cyberpunk/Decor/Machines/Caguama/Caguama_Vending_machine_001.Caguama_Vending_machine_001","0","23","5","1","33.117374","0","149"
"/Game/Assets/Cyberpunk/Decor/Fence/Fence2/Short_fence1.Short_fence1","0","23","4","1","32.484112","0","121"
"/Game/Assets/Cyberpunk/Decor/Caja_Madera/Wooden_Box1.Wooden_Box1","0","23","7","1","33.462433","0","135"
"/Game/Assets/Cyberpunk/Decor/ACtubes/Pipeline_2.Pipeline_2","0","23","5","1","33.161709","0","100"
"/Game/Assets/Level1_assets/tubos_props_tubo_amarillo_BaseColor_Mat.tubos_props_tubo_amarillo_BaseColor_Mat","0","24","9","1","33.671650","0","123"
"/Game/Assets/Cyberpunk/Buildings/Walls/Wall_tile_2.Wall_tile_2","0","23","3","1","30.230831","0","142"
"/Game/Assets/Cyberpunk/Buildings/Tattoo/Tattoo_Shop.Tattoo_Shop","0","23","6","1","31.101227","0","136"
"/Game/Assets/Cyberpunk/Buildings/TamalesMorales/Tamales_Morales1.Tamales_Morales1","0","23","6","1","33.263130","0","146"
"/Game/Assets/Cyberpunk/Buildings/Oxo/Exclipse_Store1.Exclipse_Store1","0","23","1","1","26.665648","0","89"
"/Game/Assets/Level1_assets/tubos_props_tubo_BaseColor_Mat.tubos_props_tubo_BaseColor_Mat","0","23","7","1","30.579321","0","60"
"/Game/Assets/Level1_assets/tubos_props_TUBO_CHATO_BaseColor_Mat.tubos_props_TUBO_CHATO_BaseColor_Mat","0","23","8","1","22.219362","0","78"
"/Game/VFX/Cloud_Shadow/Cloud_Noise_Mat.Cloud_Noise_Mat","0","145","18","1","153.761475","0","3179"
"/Game/Assets/Red_Door/Exile_Cyberstore/Materials/Holograph.Holograph","0","29","7","1","31.529501","0","218"
"/Game/Assets/Level3_assets/calle_001__Color_Mat.calle_001__Color_Mat","0","23","1","1","24.571470","0","124"
"/Game/Assets/Level1_assets/tubos_props_TUBOS_BASE_BaseColor_Mat.tubos_props_TUBOS_BASE_BaseColor_Mat","0","23","9","1","25.317101","0","131"
"/Game/Assets/Level3_assets/banqueta_Color_Mat.banqueta_Color_Mat","0","23","8","1","24.828974","0","82"
"/Game/Assets/Level2_Assets/drenaje_1_1_28_Color_Mat.drenaje_1_1_28_Color_Mat","0","25","4","1","26.270439","0","83"
"/Game/Assets/Level2_Assets/drenaje_2_5_12_Color_Mat.drenaje_2_5_12_Color_Mat","0","23","1","1","22.604036","0","103"
"/Game/Assets/Level2_Assets/drenaje_5_Color_Mat.drenaje_5_Color_Mat","0","23","2","1","26.237682","0","206"
"/Game/Assets/Level2_Assets/drenaje_6_Color_Mat.drenaje_6_Color_Mat","0","23","2","1","26.378899","0","218"
"/Game/Assets/Level2_Assets/drenaje_8_Color_Mat.drenaje_8_Color_Mat","0","23","4","1","27.113804","0","153"
"/Game/Assets/Level3_assets/banqueta_003_Color_Mat.banqueta_003_Color_Mat","0","23","3","1","26.481499","0","135"
"/Game/Assets/Negro.Negro","49","23","2","1","43.479645","0","102"
"/Game/Assets/Level2_Assets/NewMaterial.NewMaterial","49","23","1","1","26.286501","0","294"
"/Game/Assets/Level1_assets/Material.Material","49","14","1","1","16.369492","0","118"
"/Game/Assets/Level1_assets/tubos_props_base_tubos_2_56_BaseColor_Mat.tubos_props_base_tubos_2_56_BaseColor_Mat","49","23","1","1","31.191969","0","283"
"/Game/Assets/Level1_assets/tubos_props_NEGRO_TUBOS_BaseColor_Mat.tubos_props_NEGRO_TUBOS_BaseColor_Mat","49","23","1","1","30.091806","0","298"
"/Game/Assets/Level1_assets/tubos_props_tubo_amarillo_BaseColor_Mat.tubos_props_tubo_amarillo_BaseColor_Mat","49","24","1","1","33.216984","0","283"
"/Game/Assets/Level1_assets/tubos_props_tubo_BaseColor_Mat.tubos_props_tubo_BaseColor_Mat","49","23","1","1","33.645092","0","298"
"/Game/Assets/Level1_assets/tubos_props_TUBO_CHATO_BaseColor_Mat.tubos_props_TUBO_CHATO_BaseColor_Mat","49","23","1","1","33.754223","0","281"
"/Game/Assets/Level1_assets/tubos_props_TUBOS_BASE_BaseColor_Mat.tubos_props_TUBOS_BASE_BaseColor_Mat","49","23","1","1","26.260090","0","288"
"/Game/Assets/Level2_Assets/drenaje_1_1_28_Color_Mat.drenaje_1_1_28_Color_Mat","49","25","1","1","29.012020","0","311"
"/Game/Assets/Level2_Assets/drenaje_2_5_12_Color_Mat.drenaje_2_5_12_Color_Mat","49","23","1","1","26.472431","0","298"
"/Game/Assets/Level2_Assets/drenaje_5_Color_Mat.drenaje_5_Color_Mat","49","23","1","1","24.978964","0","277"
"/Game/Assets/Level2_Assets/drenaje_6_Color_Mat.drenaje_6_Color_Mat","49","23","1","1","25.956131","0","203"
"/Game/Assets/Level2_Assets/drenaje_8_Color_Mat.drenaje_8_Color_Mat","49","23","1","1","24.101870","0","230"
"/Game/Assets/Level3_assets/banqueta_003_Color_Mat.banqueta_003_Color_Mat","49","23","1","1","24.548172","0","214"
"/Game/Assets/Level3_assets/banqueta_Color_Mat.banqueta_Color_Mat","49","23","1","1","26.982368","0","188"
"/Game/Assets/Level3_assets/calle_001__Color_Mat.calle_001__Color_Mat","49","23","1","1","25.914064","0","159"
"/Game/Assets/Red_Door/Exile_Cyberstore/Materials/Holograph.Holograph","49","29","2","1","35.618706","0","265"
"/Game/VFX/Cloud_Shadow/Cloud_Noise_Mat.Cloud_Noise_Mat","49","145","1","1","163.799103","0","3718"
"/Game/Assets/Cyberpunk/Buildings/Oxo/Exclipse_Store1.Exclipse_Store1","49","38","3","1","80.779961","0","413"
"/Game/Assets/Cyberpunk/Buildings/TamalesMorales/Tamales_Morales1.Tamales_Morales1","49","38","1","1","85.241096","0","519"
"/Game/Assets/Cyberpunk/Buildings/Tattoo/Tattoo_Shop.Tattoo_Shop","49","38","1","1","86.603622","0","433"
"/Game/Assets/Cyberpunk/Buildings/Walls/Wall_tile_2.Wall_tile_2","49","38","1","1","81.212242","0","508"
"/Game/Assets/Cyberpunk/Decor/ACtubes/Pipeline_2.Pipeline_2","49","38","1","1","77.278091","0","363"
"/Game/Assets/Cyberpunk/Decor/Caja_Madera/Wooden_Box1.Wooden_Box1","49","38","1","1","77.901840","0","473"
"/Game/Assets/Cyberpunk/Decor/Fence/Fence2/Short_fence1.Short_fence1","49","38","1","1","76.039764","0","553"
"/Game/Assets/Cyberpunk/Decor/Machines/Caguama/Caguama_Vending_machine_001.Caguama_Vending_machine_001","49","38","1","1","78.264961","0","424"
"/Game/Assets/Cyberpunk/Luces/Luz_pq/Street_light_2.Street_light_2","49","38","1","1","75.644341","0","377"
"/Game/Assets/Red_Door/Desert_Props/Grass/Grass/Grass_Color_Mat.Grass_Color_Mat","49","161","1","1","269.745697","0","3891"
"/Game/Assets/PLACE_HOLDER_ASSETS/Kobo_Nature/Materials/M-Master/Jungle_Water.Jungle_Water","49","70","5","1","215.631012","0","720"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","6","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","18","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","28","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","5","1","0.000000","0","0"
"/Interchange/Materials/UnlitMaterial.UnlitMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","145","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Game/Assets/Agente_BB/Materials/negro.negro","49","0","23","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","84","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","45","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","9","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","50","2","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","53","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/AnimationSharing/AnimSharingBase.AnimSharingBase","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","52","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","60","6","0.000000","0","5"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","93","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","139","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","900","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","6","1","0.000000","0","0"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","145","1","0.000000","0","0"
"/Game/Assets/Level1_assets/barandal_2_2_56_Color_Mat.barandal_2_2_56_Color_Mat","49","0","14","1","0.000000","0","0"
"/Game/Assets/Level1_assets/calle_Color_Mat.calle_Color_Mat","49","0","14","1","0.000000","0","0"
"/Game/Assets/Level1_assets/cartel_Color_Mat.cartel_Color_Mat","49","0","23","1","0.000000","0","0"
"/Game/Assets/Level1_assets/ediicio_1_Color_Mat.ediicio_1_Color_Mat","49","0","23","1","0.000000","0","0"
"/Game/Assets/Level1_assets/ediicio_2_Color_Mat.ediicio_2_Color_Mat","49","0","23","1","0.000000","0","0"
"/Game/Assets/Level1_assets/ediicio_3_Color_Mat.ediicio_3_Color_Mat","49","0","23","1","0.000000","0","0"
"/Game/Assets/Level1_assets/ediicio_5_Color_Mat.ediicio_5_Color_Mat","49","0","14","1","0.000000","0","0"
"/Game/Assets/Level1_assets/ediicio_6_Color_Mat.ediicio_6_Color_Mat","49","0","23","1","0.000000","0","0"
"/Game/Assets/Level1_assets/escalones_Color_Mat.escalones_Color_Mat","49","0","23","1","0.000000","0","0"
"/Game/Assets/Level1_assets/ventanas_2_56_Color_Mat.ventanas_2_56_Color_Mat","49","0","23","1","0.000000","0","0"
"/Game/Assets/Level1_assets/banqueta_001_Color_Mat.banqueta_001_Color_Mat","49","0","23","1","0.000000","0","0"
"/Game/Assets/Level1_assets/banqueta_Color_Mat.banqueta_Color_Mat","49","0","23","1","0.000000","0","0"
"/Game/Assets/Cyberpunk/Decor/Drenaje/Street_Asset_6.Street_Asset_6","49","0","38","1","0.000000","0","0"
